StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q308,Q309,Q5,Q6,Q7,Q8,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,1_Q312,2_Q312,3_Q312,4_Q312,5_Q312,6_Q312,7_Q312,8_Q312,9_Q312,10_Q312,11_Q312,12_Q312,13_Q312,14_Q312,15_Q312,1_Q135,2_Q135,3_Q135,4_Q135,5_Q135,6_Q135,7_Q135,8_Q135,9_Q135,10_Q135,11_Q135,12_Q135,13_Q135,14_Q135,15_Q135,16_Q135,17_Q135,18_Q135,19_Q135,Q25,Q341,Q342,Q343,Q319,Q344,Q320,Q345,Q321,Q346,Q322,Q347,Q323,Q348,Q351,Q352,QID21,QID22,QID23,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_12,Q28_13,Q28_14,Q28_15,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_7,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q32,Q33,Q34,Q35,Q36,ID
2026/4/7 16:06,2026/4/7 16:36,0,183.176.189.196,100,1807,1,2026/4/7 16:36,R_9iUbFTdOKQHirXU,,,,,34.3465,134.0624,anonymous,JA,1,1,,1,58,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,4,2,4,4,2,6,3,6,6,6,5,2,3,6,5,5,7,7,7,7,5,7,7,1,7,5,7,5,7,4,7,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,4,3,4,3,3,5,3,3,5,4,4,4,4,4,3,3,5,4,3,2,3,3,,,,,,,,,,2,1,,1,,63932263
2026/4/7 16:07,2026/4/7 16:37,0,64.224.130.169,28,1811,0,,FS_4hKyZrAg9h0rbr8,,,,,,,anonymous,JA,1,1,,1,57,1,1,1,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/4/7 16:07,2026/4/7 16:38,0,153.211.200.167,100,1819,1,2026/4/7 16:38,R_9KDi0BPpQ0nmNSE,,,,,36.0696,140.1051,anonymous,JA,1,1,,2,47,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,4,2,3,5,5,5,3,3,2,7,4,4,7,4,4,7,4,7,1,1,1,1,7,1,7,7,4,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,2,2,1,2,3,4,5,3,4,4,3,2,4,3,3,4,3,3,4,4,5,5,3,3,3,2,,,,,,,,,,1,1,,1,,18128189
2026/4/7 16:08,2026/4/7 16:39,0,153.252.129.12,100,1831,1,2026/4/7 16:39,R_9dlnkprm586w93j,,,,,34.827,135.4639,anonymous,JA,1,1,,1,39,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,6,9,1,3,9,2,7,1,5,7,9,6,6,2,8,1,1,1,1,5,1,8,1,7,4,5,5,1,5,1,4,8,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,1,1,2,1,2,1,2,5,2,6,4,2,6,5,4,5,6,2,6,6,2,4,5,4,4,1,5,5,2,,,,,,,,,,2,1,,1,,95422353
2026/4/7 16:06,2026/4/7 16:37,0,101.110.59.18,100,1836,1,2026/4/7 16:37,R_9qCLhiHhSp1Z07X,,,,,34.693,135.5005,anonymous,JA,1,1,,2,32,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,3,5,6,5,7,4,6,7,6,7,7,5,5,6,6,4,7,7,5,4,5,7,4,4,4,4,8,8,5,5,8,8,1,1,300,1,72,2,11,1,125,2,29,2,30,1,4,2,20,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,4,4,3,4,2,5,4,4,1,4,4,1,3,5,5,6,1,5,3,3,,,,,,,,,,2,1,,1,,18697850
2026/4/7 16:07,2026/4/7 16:38,0,49.104.7.253,100,1845,1,2026/4/7 16:38,R_9AbWv1YfFjRWbXX,,,,,35.69,139.69,anonymous,JA,1,1,,1,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,5,6,6,6,6,6,6,7,6,5,5,6,8,5,4,4,5,5,5,4,4,1,7,4,7,7,4,4,4,7,1,7,150,2,72,2,11,2,124,2,29,2,30,2,4,2,15,2,2,2,2,2,1,1,1,2,1,2,1,2,2,4,5,3,4,4,1,2,6,4,3,6,3,2,4,3,5,5,4,2,4,3,,,,,,,,,,2,1,,1,,45708784
2026/4/7 17:06,2026/4/7 17:37,0,27.139.198.236,100,1846,1,2026/4/7 17:37,R_9e8hYbhvhiltcNF,,,,,35.9849,139.744,anonymous,JA,1,1,,1,33,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,1,2,3,1,1,1,3,3,3,1,2,1,4,5,5,7,7,4,7,5,7,1,4,1,4,1,4,7,4,7,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,3,3,5,2,3,5,2,1,5,4,2,5,3,4,4,5,6,6,2,1,4,1,,,,,,,,,,1,1,,1,,49129593
2026/4/7 16:08,2026/4/7 16:39,0,110.4.147.163,100,1852,1,2026/4/7 16:39,R_4ya6FJhHqTXZHp1,,,,,34.3926,132.4543,anonymous,JA,1,1,,1,38,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,3,7,1,2,2,1,5,1,2,5,5,5,1,5,5,1,1,1,1,1,1,8,1,1,1,1,5,1,4,1,5,1,5,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,1,2,2,2,1,2,1,2,1,1,3,3,4,4,3,6,2,3,4,3,5,4,3,4,4,4,5,6,1,1,1,1,,,,,,,,,,1,1,,1,,35985049
2026/4/7 16:07,2026/4/7 16:38,0,153.239.239.136,100,1854,1,2026/4/7 16:38,R_9qZJCpOvKbQUXgq,,,,,34.7609,135.5085,anonymous,JA,1,1,,2,44,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,1,3,1,3,2,2,2,3,4,4,2,2,3,2,5,7,7,1,5,5,7,4,4,1,7,1,5,7,5,5,5,5,1,1,150,2,72,2,11,2,125,2,29,1,30,2,4,2,15,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,4,3,3,4,3,2,4,3,3,4,3,2,4,5,4,5,2,3,3,2,,,,,,,,,,2,1,,1,,46316408
2026/4/7 16:07,2026/4/7 16:38,0,114.181.158.95,100,1858,1,2026/4/7 16:38,R_4Ldu27KIGWWtdKh,,,,,39.7046,140.1289,anonymous,JA,1,1,,1,36,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,4,2,8,2,1,3,3,4,7,8,6,1,3,7,1,5,1,5,7,7,1,5,1,4,4,8,5,8,5,8,7,7,7,150,2,72,2,11,2,125,2,31,2,40,2,4,2,20,2,2,1,2,2,1,2,1,1,1,2,1,1,3,2,5,3,1,6,3,5,4,6,5,3,4,2,4,5,6,7,3,2,4,3,,,,,,,,,,2,1,,1,,68309001
2026/4/7 16:13,2026/4/7 16:44,0,106.155.171.212,100,1864,1,2026/4/7 16:44,R_97QBGfTZJUF4nH8,,,,,38.1893,140.9163,anonymous,JA,1,1,,1,36,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,7,5,1,4,7,1,7,1,1,1,1,7,1,1,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,2,2,3,2,4,3,2,3,2,1,4,5,2,5,3,1,3,4,5,4,2,2,4,1,,,,,,,,,,2,1,,1,,76323742
2026/4/7 16:10,2026/4/7 16:41,0,153.200.202.86,100,1874,1,2026/4/7 16:41,R_9n9PIdgDpF0ETlf,,,,,34.6922,135.1816,anonymous,JA,1,1,,1,31,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,3,5,3,3,4,3,5,2,5,6,3,5,4,4,6,4,4,7,7,5,1,8,1,7,7,7,7,7,4,7,4,7,1,1,150,1,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,2,1,2,1,2,1,1,3,2,4,3,2,4,3,2,4,3,2,3,3,3,3,4,4,5,3,5,4,3,,,,,,,,,,2,1,,1,,91351309
2026/4/7 16:11,2026/4/7 16:42,0,14.8.20.97,100,1877,1,2026/4/7 16:42,R_9ESkovQkyTpE5I7,,,,,35.8846,139.7753,anonymous,JA,1,1,,2,37,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,4,3,2,2,4,4,3,3,4,3,5,2,3,3,4,7,7,1,1,4,7,7,1,1,5,7,7,1,7,1,7,4,4,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,2,2,1,2,2,3,4,3,3,3,3,3,4,3,3,4,3,3,4,6,5,5,3,2,3,3,,,,,,,,,,2,1,,1,,56621943
2026/4/7 16:08,2026/4/7 16:40,0,133.106.51.57,100,1882,1,2026/4/7 16:40,R_9O7XMBuloWnP4Dh,,,,,35.69,139.69,anonymous,JA,1,1,,1,30,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,6,4,5,6,7,6,5,7,6,5,5,5,4,6,5,4,7,7,5,4,7,7,7,5,7,7,7,5,7,5,7,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,4,3,2,4,2,2,5,4,3,4,4,2,4,5,6,5,2,4,3,1,,,,,,,,,,2,1,,1,,73113036
2026/4/7 16:10,2026/4/7 16:41,0,58.188.30.177,100,1883,1,2026/4/7 16:41,R_9emJ32IQ47FmnOX,,,,,34.7164,135.7354,anonymous,JA,1,1,,2,29,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,4,5,3,5,5,5,5,3,6,5,5,5,4,4,5,4,4,4,4,5,7,4,4,7,4,7,5,4,4,4,7,5,7,7,300,2,72,2,11,2,125,2,29,2,40,2,4,2,20,2,2,2,1,2,2,2,1,2,1,2,1,2,3,3,5,3,3,4,4,3,5,5,3,5,5,3,4,3,5,5,2,3,4,3,,,,,,,,,,2,1,,1,,89039395
2026/4/7 16:07,2026/4/7 16:38,0,106.73.174.65,100,1897,1,2026/4/7 16:38,R_9RRnGDlmA72wtwm,,,,,35.5187,140.0805,anonymous,JA,1,1,,1,56,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,5,1,1,3,3,5,1,3,5,5,1,3,5,4,4,5,5,1,4,1,1,4,4,4,4,4,4,4,7,1,1,150,2,72,2,11,2,125,2,29,2,30,2,5,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,5,1,1,5,3,1,3,3,1,5,1,1,1,4,7,4,1,4,1,1,,,,,,,,,,2,1,,1,クリヂ�操作�みと書ぁ�ありましたが�実際には入力�目がありました�,32406304
2026/4/7 16:07,2026/4/7 16:39,0,182.165.225.4,100,1901,1,2026/4/7 16:39,R_98UHnTe0E8gzgou,,,,,34.6922,135.1816,anonymous,JA,1,1,,2,51,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,4,6,5,5,5,4,6,7,5,6,4,6,5,4,4,7,4,4,7,5,4,1,4,7,5,5,4,4,5,4,4,4,150,1,72,1,11,1,125,1,29,1,30,1,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,1,3,3,4,3,3,4,3,4,4,4,3,4,2,4,2,4,5,6,2,4,4,2,,,,,,,,,,2,1,,1,貴重な学術体験をさせて頂きまして、�にありがとぁ�ざいました�,44512795
2026/4/7 16:06,2026/4/7 16:38,0,211.7.97.97,100,1903,1,2026/4/7 16:38,R_9H5cKgcANYw1DCz,,,,,35.69,139.69,anonymous,JA,1,1,,1,51,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,4,3,4,4,3,5,3,5,5,4,5,5,3,6,5,5,7,7,4,1,5,4,1,1,1,7,7,4,7,4,1,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,1,2,1,2,1,2,1,1,4,4,5,4,3,4,4,2,4,4,3,4,4,2,4,4,4,5,2,4,4,2,,,,,,,,,,2,1,,1,特にありません,75944211
2026/4/7 17:08,2026/4/7 17:40,0,220.100.85.117,100,1903,1,2026/4/7 17:40,R_4g6Fmm8RnLyeju3,,,,,35.4711,139.5745,anonymous,JA,1,1,,1,43,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,2,3,1,6,3,1,4,1,3,3,1,5,4,7,4,5,5,1,7,7,4,1,1,8,4,1,5,7,5,1,7,150,1,72,2,11,1,125,2,29,1,30,1,4,2,15,2,2,2,2,2,2,2,1,2,1,2,1,1,3,3,5,3,3,6,4,2,5,5,3,6,4,3,3,6,5,5,2,4,4,1,,,,,,,,,,2,1,,1,,92464921
2026/4/7 16:09,2026/4/7 16:41,0,122.26.32.131,100,1908,1,2026/4/7 16:41,R_4sCNcIoSqwo39PH,,,,,35.6009,139.5797,anonymous,JA,1,1,,2,32,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,5,2,4,2,1,2,5,5,5,5,5,5,1,4,4,7,1,4,5,5,4,5,4,4,4,5,150,1,72,2,11,1,125,2,29,2,40,2,6,2,15,2,2,2,2,2,1,1,1,2,1,2,1,1,4,2,5,4,2,5,2,4,4,4,3,5,4,5,4,5,4,5,1,5,4,3,,,,,,,,,,2,1,,1,,70661213
2026/4/7 16:06,2026/4/7 16:38,0,81.23.223.118,100,1910,1,2026/4/7 16:38,R_9gp7ZWf46RJsLsS,,,,,35.4256,136.7614,anonymous,JA,1,1,,1,49,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,3,9,6,1,1,7,9,6,9,6,8,6,9,5,8,5,8,8,8,1,4,4,4,5,5,5,4,5,5,1,1,1,150,2,72,2,11,2,125,2,28,2,30,2,4,2,20,2,2,2,2,2,1,1,1,2,1,1,1,1,4,2,5,4,3,6,4,4,5,5,4,5,4,3,4,5,3,3,1,3,4,4,,,,,,,,,,2,1,,1,面白かっ�,98810966
2026/4/7 16:06,2026/4/7 16:38,0,153.212.47.64,100,1936,1,2026/4/7 16:38,R_4L6ARAKckTXsz2m,,,,,43.0456,141.3522,anonymous,JA,1,1,,1,35,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,4,6,6,5,3,3,6,5,4,6,5,5,5,5,4,7,7,4,4,7,4,5,1,4,7,7,7,5,5,4,4,7,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,6,4,4,4,4,4,3,3,5,4,3,4,3,4,4,3,5,5,3,2,4,3,,,,,,,,,,2,1,,1,,80811642
2026/4/7 16:07,2026/4/7 16:40,0,122.217.240.183,100,1940,1,2026/4/7 16:40,R_9qga6jaPk5O4DSI,,,,,35.6663,139.7764,anonymous,JA,1,1,,1,50,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,5,7,6,4,1,3,6,7,6,2,3,6,6,6,7,1,7,1,7,5,8,1,1,1,1,1,7,1,7,7,8,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,1,2,1,2,1,2,1,2,3,2,4,1,1,5,2,1,4,1,1,4,2,1,3,3,5,7,1,1,1,1,,,,,,,,,,1,1,,1,特にありません�,37962140
2026/4/7 16:06,2026/4/7 16:39,0,114.150.238.133,100,1965,1,2026/4/7 16:39,R_9CqMlz6VDjTFsmW,,,,,35.3409,139.4094,anonymous,JA,1,1,,1,30,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,7,5,6,6,5,6,5,6,6,6,6,5,5,9,5,4,4,4,5,4,4,7,7,7,4,4,4,5,7,7,7,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,4,4,5,4,4,5,3,4,5,4,4,5,5,4,4,5,5,5,3,2,4,3,,,,,,,,,,2,1,,1,,42190164
2026/4/7 16:06,2026/4/7 16:39,0,222.15.234.152,100,1973,1,2026/4/7 16:39,R_9WZSnOut9Gs9Nza,,,,,37.6091,138.9546,anonymous,JA,1,1,,1,62,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,3,1,3,3,1,6,7,3,5,2,3,2,6,5,4,5,4,7,5,7,1,7,7,7,4,5,1,5,8,8,4,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,2,2,2,2,1,2,1,2,1,1,3,2,5,4,2,6,2,2,4,4,2,6,4,2,5,6,5,7,1,2,1,1,,,,,,,,,,1,1,,1,,22693959
2026/4/7 16:07,2026/4/7 16:40,0,180.199.163.251,100,1977,1,2026/4/7 16:40,R_9PsLky6t14qxHKb,,,,,34.9882,138.3742,anonymous,JA,1,1,,1,64,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,3,6,5,3,3,1,7,5,6,3,2,2,5,4,4,1,5,5,1,7,7,1,7,1,5,7,7,5,4,4,1,1,150,1,72,2,11,2,125,2,29,1,30,2,4,2,15,2,1,2,1,2,1,2,1,2,1,2,1,1,4,3,5,3,3,5,2,2,5,4,4,5,3,3,3,5,6,4,1,4,4,1,,,,,,,,,,2,1,,1,,83877818
2026/4/7 16:07,2026/4/7 16:40,0,153.212.47.64,100,1989,1,2026/4/7 16:40,R_9ImUvJz5XqRNHl7,,,,,43.0456,141.3522,anonymous,JA,1,1,,2,32,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,4,2,1,2,2,2,2,2,2,3,1,3,5,4,4,4,4,4,4,4,4,5,5,4,7,5,8,4,5,5,4,150,2,72,2,11,2,125,2,29,2,1,2,3,2,15,2,2,2,1,2,2,1,1,2,1,2,1,2,3,2,4,3,2,6,2,3,4,4,4,4,2,2,4,5,4,6,1,5,2,2,,,,,,,,,,2,1,,1,,15861175
2026/4/7 16:07,2026/4/7 16:40,0,60.69.229.59,100,1991,1,2026/4/7 16:40,R_9du4GMeBFrhUDXd,,,,,35.69,139.69,anonymous,JA,1,1,,1,41,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,5,5,4,4,7,5,1,5,1,1,1,1,5,1,7,7,1,1,1,1,150,1,72,2,11,1,103,1,15,1,30,1,4,1,20,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,4,3,3,3,2,1,4,2,1,4,3,2,5,5,7,6,1,2,4,1,,,,1,,,,,,2,1,,1,,12061859
2026/4/7 16:07,2026/4/7 16:40,0,106.73.74.161,100,1995,1,2026/4/7 16:40,R_9Qi9VpF9bqany6G,,,,,35.5381,139.4479,anonymous,JA,1,1,,1,65,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,3,1,1,1,3,1,1,1,1,2,4,4,7,7,1,7,1,8,1,1,4,1,7,1,1,7,4,4,1,1,150,1,72,2,11,1,125,2,29,1,30,2,4,1,15,2,2,2,1,2,2,2,1,2,1,2,2,2,3,2,5,3,2,5,3,2,4,4,3,4,3,2,4,4,6,5,3,2,3,1,,,,,,,,,,1,1,,1,特にな�,83825364
2026/4/7 16:06,2026/4/7 16:40,0,118.9.148.128,100,2002,1,2026/4/7 16:40,R_9GK7Gd3tYkfVOw3,,,,,38.9033,139.8466,anonymous,JA,1,1,,1,49,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,3,1,1,1,1,1,5,5,2,1,1,1,1,2,5,5,4,1,4,1,5,7,4,1,4,4,4,1,1,4,1,1,1,150,1,14,2,6,2,125,2,29,2,30,1,4,2,40,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,5,2,1,6,2,1,4,3,2,5,4,2,4,6,4,6,4,3,2,1,,,,,,,,,,1,1,,2,,93449861
2026/4/7 16:12,2026/4/7 16:46,0,124.219.162.102,100,2016,1,2026/4/7 16:46,R_9qX2aYihIE9DoCB,,,,,35.5771,139.567,anonymous,JA,1,1,,2,36,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,5,2,4,6,3,5,3,8,5,3,5,3,5,7,5,5,7,4,8,4,5,5,1,5,5,8,1,4,1,5,4,1,1,150,2,72,2,11,2,125,2,29,2,40,2,4,2,15,2,1,1,1,2,2,2,1,2,1,2,2,2,3,3,5,1,4,4,2,1,4,5,2,4,3,3,4,7,7,7,1,4,4,1,,,,,,,,,,1,1,,1,,71650459
2026/4/7 16:08,2026/4/7 16:41,0,61.115.161.120,100,2021,1,2026/4/7 16:41,R_9qPUCnvck57Plgu,,,,,34.674,135.4612,anonymous,JA,1,1,,1,40,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,5,1,1,2,1,3,7,7,1,1,4,1,8,1,1,4,1,1,1,1,1,1,1,7,7,300,2,72,2,6,2,180,2,29,2,40,2,3,2,50,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,4,3,3,4,2,2,5,4,1,5,4,3,2,7,7,7,1,2,2,1,,,,,,,,,,2,1,,1,,30280640
2026/4/7 16:28,2026/4/7 17:02,0,180.196.35.239,100,2026,1,2026/4/7 17:02,R_401Np78MkGvcQH0,,,,,34.9882,138.3742,anonymous,JA,1,1,,2,38,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,6,5,5,5,5,5,5,6,6,5,5,5,5,6,5,5,4,4,4,4,4,4,4,7,4,4,4,8,5,5,4,5,4,150,1,72,1,11,1,125,2,29,1,30,1,4,2,45,2,1,2,1,2,1,2,1,2,2,2,1,1,4,3,4,3,3,5,3,2,5,3,3,5,3,2,3,6,6,6,2,4,2,2,,,,,,,,,,1,1,,1,こ�度はアンケートに参加させてぁ��きありがとぁ�ざいました。また機会がありましたら宜しくお願い致します�,23671471
2026/4/7 16:06,2026/4/7 16:40,0,153.135.252.247,100,2031,1,2026/4/7 16:40,R_40wUMuKDztwzoRL,,,,,43.0456,141.3522,anonymous,JA,1,1,,1,42,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,3,1,2,2,2,2,1,3,3,2,2,1,1,4,7,7,1,1,7,1,8,1,1,4,1,4,1,4,7,5,7,1,1,3150,2,72,2,11,2,125,2,29,1,30,2,4,2,15,2,1,1,2,2,2,2,1,2,1,2,1,2,4,2,5,3,2,5,3,2,5,4,3,5,4,2,3,5,6,5,2,3,4,2,,,,,,,,,,1,1,,1,,28765444
2026/4/7 16:08,2026/4/7 16:42,0,122.26.98.133,100,2044,1,2026/4/7 16:42,R_9xXYXsP6nyG8eT7,,,,,35.3895,139.5814,anonymous,JA,1,1,,2,56,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,3,7,6,2,1,2,8,6,3,2,2,5,1,6,5,5,5,7,5,5,7,7,4,4,5,5,5,5,5,5,7,4,4,150,1,72,2,11,2,125,2,29,1,30,1,4,2,20,2,1,2,1,2,1,2,1,2,1,2,1,2,4,2,4,3,2,4,3,2,3,2,4,2,3,1,3,6,6,5,1,6,4,1,,,,,,,,,,1,1,,1,,43978676
2026/4/7 16:07,2026/4/7 16:41,0,126.74.30.76,100,2052,1,2026/4/7 16:41,R_42ncoCRXhtakQEI,,,,,37.3999,140.3831,anonymous,JA,1,1,,1,35,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,3,2,1,1,1,3,1,1,1,1,1,1,8,1,1,1,1,7,1,7,1,4,7,1,1,150,2,72,2,11,2,125,2,29,2,30,2,9,2,20,2,1,1,2,2,1,2,2,2,1,2,1,1,5,3,6,5,3,6,6,4,6,6,5,6,6,5,6,7,6,6,1,3,2,1,,,,,,,,,,2,1,,1,,96285542
2026/4/7 16:11,2026/4/7 16:45,0,125.50.181.49,100,2060,1,2026/4/7 16:45,R_4j0uN9lYfRUwJck,,,,,35.7051,139.5725,anonymous,JA,1,1,,1,49,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,5,2,4,2,2,5,5,4,2,2,5,2,5,4,4,4,1,7,4,8,1,1,4,1,4,1,4,4,5,4,1,1,150,2,72,2,11,2,125,1,29,2,30,2,4,2,15,2,2,2,1,2,1,2,1,2,1,2,2,1,3,3,4,3,3,4,3,1,4,3,3,4,3,2,3,4,5,5,3,2,3,2,,,,,,,,,,2,1,,1,ありがとぁ�ざいました�,29078062
2026/4/7 16:07,2026/4/7 16:41,0,117.53.1.96,100,2063,1,2026/4/7 16:41,R_4E4uWysqlPeiAnn,,,,,35.7747,139.7989,anonymous,JA,1,1,,1,49,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,3,1,3,1,6,2,2,1,1,1,3,5,7,7,7,7,1,8,1,1,1,1,5,1,5,7,5,7,1,1,3150,2,72,2,11,2,125,2,29,2,30,2,4,2,20,2,1,1,2,2,2,2,1,2,1,2,1,2,1,1,4,1,1,4,2,1,4,4,1,4,3,1,1,3,5,5,1,1,1,1,,,,,,,,,,2,1,,1,,54251124
2026/4/7 16:10,2026/4/7 16:45,0,27.92.154.27,100,2081,1,2026/4/7 16:45,R_9y4lHNQdtCuXoT2,,,,,35.5008,139.5332,anonymous,JA,1,1,,2,42,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,8,8,7,8,5,6,9,6,8,9,7,8,5,3,8,8,5,5,8,8,5,7,5,7,4,8,5,5,5,5,8,4,5,5,300,2,72,2,11,2,125,2,29,2,30,2,4,2,20,2,2,1,2,2,1,1,1,2,1,2,1,1,2,1,6,4,1,5,2,1,6,5,1,6,5,1,6,7,6,6,1,5,2,1,,,,,,,,,,1,1,,1,,93095396
2026/4/7 16:09,2026/4/7 16:44,0,133.206.37.128,100,2083,1,2026/4/7 16:44,R_9FDGvR4V5VTcK2y,,,,,34.6967,135.5154,anonymous,JA,1,1,,2,48,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,3,4,3,2,3,5,5,5,1,2,2,1,5,5,7,4,4,5,4,4,4,7,4,1,5,4,4,4,4,5,1,7,150,2,72,2,11,2,125,2,29,2,30,2,6,2,15,2,2,2,1,2,2,2,1,2,1,2,1,2,3,2,5,3,3,5,3,2,3,3,3,3,4,2,4,5,6,7,2,2,3,1,,,,,,,,,,1,1,,1,,13328437
2026/4/7 16:06,2026/4/7 16:41,0,106.146.25.138,100,2085,1,2026/4/7 16:41,R_92yiZDODpPYSdxh,,,,,35.6837,139.6805,anonymous,JA,1,1,,1,41,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,3,2,1,3,1,2,2,3,4,3,2,3,2,4,7,7,1,7,7,4,8,7,1,7,1,5,1,1,5,4,1,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,2,1,2,1,2,1,2,2,1,4,3,1,5,2,1,4,5,3,4,4,2,3,6,5,5,2,2,3,2,,,,,,,,,,1,1,,1,,70604580
